id,collection,dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.provenance[en],dc.identifier.uri,dc.language.iso[],dc.publisher[],dc.subject[],dc.title[],dc.title[en_US],dc.type[]
"6dd6f159-ece6-4aad-95b3-88d0336f765a","108/33",,"FR2824630A1||VERNEY CARRON SA Societe anonyme","2021-05-18T09:11:47Z","2016-12-02T09:58:17Z","2021-05-18T09:11:47Z","2016-12-02T09:58:17Z",,"2002-11-15","Made available in DSpace on 2016-12-02T09:58:17Z (GMT). No. of bitstreams: 1
fr2824630a1.pdf: 609542 bytes, checksum: 5d47e2c8dd12ea7a5ce210889fc524e9 (MD5)
  Previous issue date: 2002-11-15||Made available in DSpace on 2021-05-18T09:11:47Z (GMT). No. of bitstreams: 1
fr2824630a1.pdf: 609542 bytes, checksum: 5d47e2c8dd12ea7a5ce210889fc524e9 (MD5)
  Previous issue date: 2002-11-15","http://localhost:8080/xmlui/handle/108/22267",,,,"MASSELOTTE DE PRISE DE GAZ POUR CARABINE SEMI-AUTOMATIQUE",,
"6df3900c-aad9-495e-8c27-773fe5d9dc7c","108/33",,"EP1445573A1||LEITNER-WISE, Paul","2021-05-18T09:10:55Z","2016-12-02T09:58:15Z","2021-05-18T09:10:55Z","2016-12-02T09:58:15Z",,"2005-01-27","Made available in DSpace on 2016-12-02T09:58:15Z (GMT). No. of bitstreams: 1
ep1445573a1.pdf: 639534 bytes, checksum: 1c01236f14e64b3796f5275dc0c2b0cc (MD5)
  Previous issue date: 2005-01-27||Made available in DSpace on 2021-05-18T09:10:55Z (GMT). No. of bitstreams: 1
ep1445573a1.pdf: 639534 bytes, checksum: 1c01236f14e64b3796f5275dc0c2b0cc (MD5)
  Previous issue date: 2005-01-27","http://localhost:8080/xmlui/handle/108/22233",,,,"IMPROVED AMMUNITION FOR PISTOLS AND CARBINES",,
"6e06d438-269e-4628-9ee5-3108e4dd5f5e","108/33",,"US20050060092A1||The Boeing Company","2021-05-18T09:13:32Z","2016-12-02T09:58:24Z","2021-05-18T09:13:32Z","2016-12-02T09:58:24Z",,"2005-03-17","Made available in DSpace on 2016-12-02T09:58:24Z (GMT). No. of bitstreams: 1
us20050060092a1.pdf: 2266515 bytes, checksum: 8d5cd3bfbc659a748c4b183de691710e (MD5)
  Previous issue date: 2005-03-17||Made available in DSpace on 2021-05-18T09:13:32Z (GMT). No. of bitstreams: 1
us20050060092a1.pdf: 2266515 bytes, checksum: 8d5cd3bfbc659a748c4b183de691710e (MD5)
  Previous issue date: 2005-03-17","http://localhost:8080/xmlui/handle/108/22366",,,,"Laser range finder closed-loop pointing technology of relative navigation, attitude determination, pointing and tracking for sp",,
"6e09dc34-e869-4e15-81d1-b5ffb584c708","108/33",,"US3434122(A)||None","2021-05-18T09:15:02Z","2016-12-02T09:58:28Z","2021-05-18T09:15:02Z","2016-12-02T09:58:28Z",,"1969-03-18","Made available in DSpace on 2016-12-02T09:58:28Z (GMT). No. of bitstreams: 1
us3434122(a).pdf: 609252 bytes, checksum: 71518f748f57f6407b0e812adf1734e0 (MD5)
  Previous issue date: 1969-03-18||Made available in DSpace on 2021-05-18T09:15:02Z (GMT). No. of bitstreams: 1
us3434122(a).pdf: 609252 bytes, checksum: 71518f748f57f6407b0e812adf1734e0 (MD5)
  Previous issue date: 1969-03-18","http://localhost:8080/xmlui/handle/108/22430",,,,"MULTIREMANENCE FERROELECTRIC CERAMIC MEMORY ELEMENT (TIRC 9124)",,
"6e22d127-e19e-4f9e-a3d9-44625be4707a","108/33",,"US3018451(A)||None","2021-05-18T09:04:02Z","2016-12-02T09:58:45Z","2021-05-18T09:04:02Z","2016-12-02T09:58:45Z",,"1962-01-23","Made available in DSpace on 2016-12-02T09:58:45Z (GMT). No. of bitstreams: 1
us3018451(a).pdf: 331450 bytes, checksum: 537ae5a71f8d75fcc38126ad24802ed9 (MD5)
  Previous issue date: 1962-01-23||Made available in DSpace on 2021-05-18T09:04:02Z (GMT). No. of bitstreams: 1
us3018451(a).pdf: 331450 bytes, checksum: 537ae5a71f8d75fcc38126ad24802ed9 (MD5)
  Previous issue date: 1962-01-23","http://localhost:8080/xmlui/handle/108/22675",,,,"Piezoelectric resonator with oppositely poled ring and spot (TIRC 10322)",,
"6e41d5e0-d717-4834-8024-6c9d4606da00","108/33",,"EP0401115B1||GIAT Industries","2021-05-18T09:08:29Z","2016-12-02T09:58:05Z","2021-05-18T09:08:29Z","2016-12-02T09:58:05Z",,"1992-12-02","Made available in DSpace on 2016-12-02T09:58:05Z (GMT). No. of bitstreams: 1
ep401115b1.pdf: 778210 bytes, checksum: 4566a1b695141c93e6d59768958b6c4e (MD5)
  Previous issue date: 1992-12-02||Made available in DSpace on 2021-05-18T09:08:29Z (GMT). No. of bitstreams: 1
ep401115b1.pdf: 778210 bytes, checksum: 4566a1b695141c93e6d59768958b6c4e (MD5)
  Previous issue date: 1992-12-02","http://localhost:8080/xmlui/handle/108/22097",,,,"Holding device for a projectile in relation to a telescoped ammunition case",,
"6e4bdd60-398e-4800-9486-3ff83e449943","108/33",,"US4091711(A)||The United States of America as represented","2021-05-18T09:18:20Z","2016-12-02T09:58:38Z","2021-05-18T09:18:20Z","2016-12-02T09:58:38Z",,"1978-05-30","Made available in DSpace on 2016-12-02T09:58:38Z (GMT). No. of bitstreams: 1
us4091711(a).pdf: 333285 bytes, checksum: d44ebb0374a079aa5e6a78d43bf6c428 (MD5)
  Previous issue date: 1978-05-30||Made available in DSpace on 2021-05-18T09:18:20Z (GMT). No. of bitstreams: 1
us4091711(a).pdf: 333285 bytes, checksum: d44ebb0374a079aa5e6a78d43bf6c428 (MD5)
  Previous issue date: 1978-05-30","http://localhost:8080/xmlui/handle/108/22579",,,,"Rotary bolt liquid propellant gun (TIRC 14435)",,
"6e510220-86db-4de5-898c-da238cf99672","108/33",,"US4874727(A)||NGK Spark Plug Co., Ltd.","2021-05-18T09:16:02Z","2016-12-02T09:58:31Z","2021-05-18T09:16:02Z","2016-12-02T09:58:31Z",,"1989-10-17","Made available in DSpace on 2016-12-02T09:58:31Z (GMT). No. of bitstreams: 1
us4874727(a).pdf: 621546 bytes, checksum: 65ad378cd8dff53a47b52886e0ed9125 (MD5)
  Previous issue date: 1989-10-17||Made available in DSpace on 2021-05-18T09:16:02Z (GMT). No. of bitstreams: 1
us4874727(a).pdf: 621546 bytes, checksum: 65ad378cd8dff53a47b52886e0ed9125 (MD5)
  Previous issue date: 1989-10-17","http://localhost:8080/xmlui/handle/108/22468",,,,"Particulate lead titanate ceramic and composite material containing same (TIRC 17203)",,
"6e544058-93ee-4e9e-9da6-b8c7f5e9680a","108/33",,"US20030164110A1||{n/a}","2021-05-18T09:07:44Z","2016-12-02T09:58:04Z","2021-05-18T09:07:44Z","2016-12-02T09:58:04Z",,"2003-09-04","Made available in DSpace on 2016-12-02T09:58:04Z (GMT). No. of bitstreams: 1
us20030164110a1.pdf: 463373 bytes, checksum: f6fb26f68d932599948553eb157f7b7e (MD5)
  Previous issue date: 2003-09-04||Made available in DSpace on 2021-05-18T09:07:44Z (GMT). No. of bitstreams: 1
us20030164110a1.pdf: 463373 bytes, checksum: f6fb26f68d932599948553eb157f7b7e (MD5)
  Previous issue date: 2003-09-04","http://localhost:8080/xmlui/handle/108/22088",,,,"Method and device for dispersing submunitions",,
"6e7d6962-2caf-4de5-8106-25e1a871a7f4","108/33",,"US4160405(A)||The United States of America as represented","2021-05-18T09:19:28Z","2016-12-02T09:58:40Z","2021-05-18T09:19:28Z","2016-12-02T09:58:40Z",,"1979-07-10","Made available in DSpace on 2016-12-02T09:58:40Z (GMT). No. of bitstreams: 1
us4160405(a).pdf: 365889 bytes, checksum: 46afb9f78ca096787925e90cc7d66e83 (MD5)
  Previous issue date: 1979-07-10||Made available in DSpace on 2021-05-18T09:19:28Z (GMT). No. of bitstreams: 1
us4160405(a).pdf: 365889 bytes, checksum: 46afb9f78ca096787925e90cc7d66e83 (MD5)
  Previous issue date: 1979-07-10","http://localhost:8080/xmlui/handle/108/22600",,,,"Liquid propellant gun, positive displacement single valve (TIRC 14433)",,
"6f0572ef-f066-4b4e-9161-a54ff07b1848","108/33",,"US4523507(A)||General Electric Company","2021-05-18T09:14:09Z","2016-12-02T09:57:35Z","2021-05-18T09:14:09Z","2016-12-02T09:57:35Z",,"1985-06-18","Made available in DSpace on 2016-12-02T09:57:35Z (GMT). No. of bitstreams: 1
us4523507(a).pdf: 716307 bytes, checksum: 51e33657d653489336a1431a56c13435 (MD5)
  Previous issue date: 1985-06-18||Made available in DSpace on 2021-05-18T09:14:09Z (GMT). No. of bitstreams: 1
us4523507(a).pdf: 716307 bytes, checksum: 51e33657d653489336a1431a56c13435 (MD5)
  Previous issue date: 1985-06-18","http://localhost:8080/xmlui/handle/108/21736",,,,"In-line annular piston fixed bolt regenerative liquid propellant gun (TIRC 17186)",,
"6f3ab767-2801-45d0-a3dc-85001d6bd816","108/33",,"US3433421(A)||None","2021-05-18T09:18:23Z","2016-12-02T09:58:37Z","2021-05-18T09:18:23Z","2016-12-02T09:58:37Z",,"1969-03-18","Made available in DSpace on 2016-12-02T09:58:37Z (GMT). No. of bitstreams: 1
us3433421(a).pdf: 323834 bytes, checksum: 02ec624909cb8edc08e4df371d5b9ad3 (MD5)
  Previous issue date: 1969-03-18||Made available in DSpace on 2021-05-18T09:18:23Z (GMT). No. of bitstreams: 1
us3433421(a).pdf: 323834 bytes, checksum: 02ec624909cb8edc08e4df371d5b9ad3 (MD5)
  Previous issue date: 1969-03-18","http://localhost:8080/xmlui/handle/108/22567",,,,"VIBRATORY MILL AND ITS OPERATION (TIRC 9127)",,
"6f3f4cde-87f2-4bf5-8ec2-99902e44c2e7","108/33",,"US3377561(A)||None","2021-05-18T09:04:12Z","2016-12-02T09:58:49Z","2021-05-18T09:04:12Z","2016-12-02T09:58:49Z",,"1968-04-09","Made available in DSpace on 2016-12-02T09:58:49Z (GMT). No. of bitstreams: 1
us3377561(a).pdf: 435232 bytes, checksum: f3c4f7a9f3babe1cbd1fd0d9d553cf89 (MD5)
  Previous issue date: 1968-04-09||Made available in DSpace on 2021-05-18T09:04:12Z (GMT). No. of bitstreams: 1
us3377561(a).pdf: 435232 bytes, checksum: f3c4f7a9f3babe1cbd1fd0d9d553cf89 (MD5)
  Previous issue date: 1968-04-09","http://localhost:8080/xmlui/handle/108/22727",,,,"POSITIVE TEMPERATURE COEFFICIENT TITANATE THERMISTOR (TIRC 9105)",,
"6f8b01f6-945a-4e6e-be72-198034455d6d","108/33",,"US4939996(A)||Coors Porcelain Company","2021-05-18T09:15:23Z","2016-12-02T09:58:30Z","2021-05-18T09:15:23Z","2016-12-02T09:58:30Z",,"1990-07-10","Made available in DSpace on 2016-12-02T09:58:30Z (GMT). No. of bitstreams: 1
us4939996(a).pdf: 998942 bytes, checksum: b83f4593ce3cbeb2247fb008396f5a3c (MD5)
  Previous issue date: 1990-07-10||Made available in DSpace on 2021-05-18T09:15:23Z (GMT). No. of bitstreams: 1
us4939996(a).pdf: 998942 bytes, checksum: b83f4593ce3cbeb2247fb008396f5a3c (MD5)
  Previous issue date: 1990-07-10","http://localhost:8080/xmlui/handle/108/22448",,,,"Ceramic munitions projectile (TIRC 17667)",,
"6fcaa973-d7f2-42b0-8162-e754ccd581cd","108/33",,"GB2167831A||Kehayas, Nicolas","2021-05-18T09:05:27Z","2016-12-02T09:57:51Z","2021-05-18T09:05:27Z","2016-12-02T09:57:51Z",,"1986-04-06","Made available in DSpace on 2016-12-02T09:57:51Z (GMT). No. of bitstreams: 1
gb2167831a.pdf: 300594 bytes, checksum: 6bdd9aeb73087b75a8cf976bc5d14a5d (MD5)
  Previous issue date: 1986-04-06||Made available in DSpace on 2021-05-18T09:05:27Z (GMT). No. of bitstreams: 1
gb2167831a.pdf: 300594 bytes, checksum: 6bdd9aeb73087b75a8cf976bc5d14a5d (MD5)
  Previous issue date: 1986-04-06","http://localhost:8080/xmlui/handle/108/21905",,,,"The controlled propulsive wing",,
"6fcf2f08-373f-4612-9fb8-95bf3cd7ac16","108/33",,"US6178141B1||GTE Internetworking Incorporated","2021-05-18T09:20:52Z","2016-12-02T09:58:44Z","2021-05-18T09:20:52Z","2016-12-02T09:58:44Z",,"2001-01-23","Made available in DSpace on 2016-12-02T09:58:44Z (GMT). No. of bitstreams: 1
us6178141b1.pdf: 2304493 bytes, checksum: 1c8406eb1ac002ba4f09fcaddb66c6ea (MD5)
  Previous issue date: 2001-01-23||Made available in DSpace on 2021-05-18T09:20:52Z (GMT). No. of bitstreams: 1
us6178141b1.pdf: 2304493 bytes, checksum: 1c8406eb1ac002ba4f09fcaddb66c6ea (MD5)
  Previous issue date: 2001-01-23","http://localhost:8080/xmlui/handle/108/22660",,,,"Acoustic counter-sniper system",,
"6fdd3d9e-eceb-49d8-bc40-f6a30addba6a","108/33",,"US20040245370A1||{n/a}","2021-05-18T09:09:32Z","2016-12-02T09:58:15Z","2021-05-18T09:09:32Z","2016-12-02T09:58:15Z",,"2004-12-09","Made available in DSpace on 2016-12-02T09:58:15Z (GMT). No. of bitstreams: 1
us20040245370a1.pdf: 637014 bytes, checksum: 59b5a2650b47794987b5d937cbbc6c99 (MD5)
  Previous issue date: 2004-12-09||Made available in DSpace on 2021-05-18T09:09:32Z (GMT). No. of bitstreams: 1
us20040245370a1.pdf: 637014 bytes, checksum: 59b5a2650b47794987b5d937cbbc6c99 (MD5)
  Previous issue date: 2004-12-09","http://localhost:8080/xmlui/handle/108/22226",,,,"Method for guiding a rocket",,
"70416e51-bee9-48a8-b556-d835a8be4697","108/33",,"US4929295(A)||Murata Manufacturing Co., Ltd.","2021-05-18T09:11:06Z","2016-12-02T09:57:34Z","2021-05-18T09:11:06Z","2016-12-02T09:57:34Z",,"1990-05-29","Made available in DSpace on 2016-12-02T09:57:34Z (GMT). No. of bitstreams: 1
us4929295(a).pdf: 643453 bytes, checksum: 5b884892dcaf440a6e4ce3bb126bd48f (MD5)
  Previous issue date: 1990-05-29||Made available in DSpace on 2021-05-18T09:11:06Z (GMT). No. of bitstreams: 1
us4929295(a).pdf: 643453 bytes, checksum: 5b884892dcaf440a6e4ce3bb126bd48f (MD5)
  Previous issue date: 1990-05-29","http://localhost:8080/xmlui/handle/108/21721",,,,"Method of manufacturing ceramic laminate (TIRC 17666)",,
"7061edfe-cf7e-434a-a6c8-f50307b8f53f","108/33",,"US4181087(A)||The Singer Company","2021-05-18T09:04:08Z","2016-12-02T09:58:48Z","2021-05-18T09:04:08Z","2016-12-02T09:58:48Z",,"1980-01-01","Made available in DSpace on 2016-12-02T09:58:48Z (GMT). No. of bitstreams: 1
us4181087(a).pdf: 445045 bytes, checksum: cb134448277a5258f393f6ed5c438661 (MD5)
  Previous issue date: 1980-01-01||Made available in DSpace on 2021-05-18T09:04:08Z (GMT). No. of bitstreams: 1
us4181087(a).pdf: 445045 bytes, checksum: cb134448277a5258f393f6ed5c438661 (MD5)
  Previous issue date: 1980-01-01","http://localhost:8080/xmlui/handle/108/22709",,,,"Method for initially positioning a traveling buttonhole presser foot (TIRC 17934)",,
"70729537-ea1d-46a4-ba2a-b29477eb2f78","108/33",,"US6651511B1||None","2021-05-18T09:06:50Z","2016-12-02T09:57:57Z","2021-05-18T09:06:50Z","2016-12-02T09:57:57Z",,"2003-11-25","Made available in DSpace on 2016-12-02T09:57:57Z (GMT). No. of bitstreams: 1
us6651511b1.pdf: 2146980 bytes, checksum: df501c20f3407dd6e7ea91ce93465781 (MD5)
  Previous issue date: 2003-11-25||Made available in DSpace on 2021-05-18T09:06:50Z (GMT). No. of bitstreams: 1
us6651511b1.pdf: 2146980 bytes, checksum: df501c20f3407dd6e7ea91ce93465781 (MD5)
  Previous issue date: 2003-11-25","http://localhost:8080/xmlui/handle/108/21982",,,,"Method and apparatus using magnus effect to measure mass flow rate",,
"71146fbb-d2db-4570-ac79-aa3c36b3b583","108/33",,"FR1358651(A)||None","2021-05-18T09:06:47Z","2016-12-02T09:57:35Z","2021-05-18T09:06:47Z","2016-12-02T09:57:35Z",,"1964-04-17","Made available in DSpace on 2016-12-02T09:57:35Z (GMT). No. of bitstreams: 1
fr1358651(a).pdf: 208099 bytes, checksum: cfcc99dc741e232c17f62faafdfb8b93 (MD5)
  Previous issue date: 1964-04-17||Made available in DSpace on 2021-05-18T09:06:47Z (GMT). No. of bitstreams: 1
fr1358651(a).pdf: 208099 bytes, checksum: cfcc99dc741e232c17f62faafdfb8b93 (MD5)
  Previous issue date: 1964-04-17","http://localhost:8080/xmlui/handle/108/21729",,,,"Composition ceramique ferroelectrique et ses applications (TIRC 8541 &  8817)",,
"716a87bc-5a22-4f44-9ed6-130c4368abce","108/33",,"US3365591(A)||None","2021-05-18T09:04:00Z","2016-12-02T09:58:45Z","2021-05-18T09:04:00Z","2016-12-02T09:58:45Z",,"1968-01-23","Made available in DSpace on 2016-12-02T09:58:45Z (GMT). No. of bitstreams: 1
us3365591(a).pdf: 387866 bytes, checksum: 97744161028cff914f36b6c0c538901c (MD5)
  Previous issue date: 1968-01-23||Made available in DSpace on 2021-05-18T09:04:00Z (GMT). No. of bitstreams: 1
us3365591(a).pdf: 387866 bytes, checksum: 97744161028cff914f36b6c0c538901c (MD5)
  Previous issue date: 1968-01-23","http://localhost:8080/xmlui/handle/108/22674",,,,"PIEZCIE111 CTRIC HESONLATOR (TIRC 10324)",,
"71ae9848-9289-4e00-afdb-11db103c6aba","108/33",,,"2021-05-18T09:15:22Z","2016-12-02T09:57:39Z","2021-05-18T09:15:22Z","2016-12-02T09:57:39Z",,"1988-12-22","Made available in DSpace on 2016-12-02T09:57:39Z (GMT). No. of bitstreams: 2
license.txt: 1837 bytes, checksum: af3ec84b2d78ad9402cfd1bbe4dd67ec (MD5)
16685.pdf: 10754967 bytes, checksum: 10af8f8d6234c0ef19535c9f6eee2232 (MD5)
  Previous issue date: 1988-12-22||Made available in DSpace on 2021-05-18T09:15:22Z (GMT). No. of bitstreams: 2
16685.pdf: 10754967 bytes, checksum: 10af8f8d6234c0ef19535c9f6eee2232 (MD5)
license.txt: 1837 bytes, checksum: af3ec84b2d78ad9402cfd1bbe4dd67ec (MD5)
  Previous issue date: 1988-12-22","http://localhost:8080/xmlui/handle/108/21757","en","US PATENT OFFICE","ardedig||16685","OXIDIZING SALTS OF CUBYL AMINES -PATENT US PAT 1140 DEL 88",,"Book"
"71bddd89-37e0-405f-9853-8c1a697f0f15","108/33",,"US4330593(A)||The United States of America as represented","2021-05-18T09:19:37Z","2016-12-02T09:58:40Z","2021-05-18T09:19:37Z","2016-12-02T09:58:40Z",,"1982-05-18","Made available in DSpace on 2016-12-02T09:58:40Z (GMT). No. of bitstreams: 1
us4330593(a).pdf: 204669 bytes, checksum: 15613783e388865756bbddd76308720d (MD5)
  Previous issue date: 1982-05-18||Made available in DSpace on 2021-05-18T09:19:37Z (GMT). No. of bitstreams: 1
us4330593(a).pdf: 204669 bytes, checksum: 15613783e388865756bbddd76308720d (MD5)
  Previous issue date: 1982-05-18","http://localhost:8080/xmlui/handle/108/22607",,,,"PZT/Polymer composites and their fabrication (TIRC 17098)",,
"71d62147-c0e5-4df9-979d-0f0d32333d14","108/33",,"US368193(A)||None","2021-05-18T09:04:56Z","2016-12-02T09:57:36Z","2021-05-18T09:04:56Z","2016-12-02T09:57:36Z",,"1887","Made available in DSpace on 2016-12-02T09:57:36Z (GMT). No. of bitstreams: 1
us368193(a).pdf: 86419 bytes, checksum: 9e49f150a0e8c0356847ca79385a88ae (MD5)
  Previous issue date: null||Made available in DSpace on 2021-05-18T09:04:56Z (GMT). No. of bitstreams: 1
us368193(a).pdf: 86419 bytes, checksum: 9e49f150a0e8c0356847ca79385a88ae (MD5)
  Previous issue date: 1887","http://localhost:8080/xmlui/handle/108/21744",,,,"J, E COLLINS STIRRUP (TIRC 8389)",,
"71dcded4-39ca-44e6-b877-85e4942e140e","108/33",,"US6805058B2||Aktiebolaget Bofors","2021-05-18T09:13:57Z","2016-12-02T09:58:24Z","2021-05-18T09:13:57Z","2016-12-02T09:58:24Z",,"1991-06-25","Made available in DSpace on 2016-12-02T09:58:24Z (GMT). No. of bitstreams: 1
us6805058b2.pdf: 466042 bytes, checksum: f5c9c6c2ae4e44b27c46b424bcc9ce42 (MD5)
  Previous issue date: 1991-06-25||Made available in DSpace on 2021-05-18T09:13:57Z (GMT). No. of bitstreams: 1
us6805058b2.pdf: 466042 bytes, checksum: f5c9c6c2ae4e44b27c46b424bcc9ce42 (MD5)
  Previous issue date: 1991-06-25","http://localhost:8080/xmlui/handle/108/22369",,,,"Ammunition units",,
"7212909e-444d-42be-be62-aa8fd21cfd25","108/33",,"US4574187(A)||Sprague Electric Company","2021-05-18T09:04:07Z","2016-12-02T09:58:48Z","2021-05-18T09:04:07Z","2016-12-02T09:58:48Z",,"1986-03-04","Made available in DSpace on 2016-12-02T09:58:48Z (GMT). No. of bitstreams: 1
us4574187(a).pdf: 419723 bytes, checksum: ebdae532a14b60965eb0815ff32b34ec (MD5)
  Previous issue date: 1986-03-04||Made available in DSpace on 2021-05-18T09:04:07Z (GMT). No. of bitstreams: 1
us4574187(a).pdf: 419723 bytes, checksum: ebdae532a14b60965eb0815ff32b34ec (MD5)
  Previous issue date: 1986-03-04","http://localhost:8080/xmlui/handle/108/22716",,,,"Self regulating PTCR heater (TIRC 16062)",,
"72a5abce-8405-4b39-94dd-b9183f1eb5be","108/33",,"US2984866(A)||STEATITE RES CORP","2021-05-18T09:18:46Z","2016-12-02T09:58:37Z","2021-05-18T09:18:46Z","2016-12-02T09:58:37Z",,"1961-05-23","Made available in DSpace on 2016-12-02T09:58:37Z (GMT). No. of bitstreams: 1
us2984866(a).pdf: 224497 bytes, checksum: e028ee974e6fffcce301a0c8923d0cdf (MD5)
  Previous issue date: 1961-05-23||Made available in DSpace on 2021-05-18T09:18:46Z (GMT). No. of bitstreams: 1
us2984866(a).pdf: 224497 bytes, checksum: e028ee974e6fffcce301a0c8923d0cdf (MD5)
  Previous issue date: 1961-05-23","http://localhost:8080/xmlui/handle/108/22562",,,,"Process and apparatus for filling and orienting dry, hard ferromagnetic powders into molds (TIRC 7267)",,
"72aacbae-a532-4982-8f70-113c0e802cf6","108/33",,,"2021-05-18T09:13:16Z","2016-12-02T09:57:37Z","2021-05-18T09:13:16Z","2016-12-02T09:57:37Z",,"1978","Made available in DSpace on 2016-12-02T09:57:37Z (GMT). No. of bitstreams: 2
license.txt: 1837 bytes, checksum: d1984ad3cc5f7d6dfa3404acf6ce9452 (MD5)
15182.pdf: 63189900 bytes, checksum: f0f3672de891fe6fc297acac33cb5a0e (MD5)
  Previous issue date: 1978||Made available in DSpace on 2021-05-18T09:13:16Z (GMT). No. of bitstreams: 2
15182.pdf: 63189900 bytes, checksum: f0f3672de891fe6fc297acac33cb5a0e (MD5)
license.txt: 1837 bytes, checksum: d1984ad3cc5f7d6dfa3404acf6ce9452 (MD5)
  Previous issue date: 1978","http://localhost:8080/xmlui/handle/108/21749",,"Indian Patent Office, Kolkatta","ardedig||15182","IMPROVEMENTS IN OR RELATING TO A TRAINING APPARATUS FOR A FIRING RANGE -PATENT",,
"72ddc656-d255-41fd-b397-b5250903defa","108/33",,"US4381469(A)||Murata Manufacturing Company, Ltd.","2021-05-18T09:18:55Z","2016-12-02T09:58:38Z","2021-05-18T09:18:55Z","2016-12-02T09:58:38Z",,"1983-04-26","Made available in DSpace on 2016-12-02T09:58:38Z (GMT). No. of bitstreams: 1
us4381469(a).pdf: 3405209 bytes, checksum: 5d35995d93c0d01359f14e7e41cc90d1 (MD5)
  Previous issue date: 1983-04-26||Made available in DSpace on 2021-05-18T09:18:55Z (GMT). No. of bitstreams: 1
us4381469(a).pdf: 3405209 bytes, checksum: 5d35995d93c0d01359f14e7e41cc90d1 (MD5)
  Previous issue date: 1983-04-26","http://localhost:8080/xmlui/handle/108/22569",,,,"Temperature stable piezoelectric device (TIRC 17673)",,
"72e68d47-1e28-4477-a2a9-b21abd3ac4b7","108/33",,"US4841494(A)||NGK Spark Plug Co., Ltd.","2021-05-18T09:13:01Z","2016-12-02T09:57:35Z","2021-05-18T09:13:01Z","2016-12-02T09:57:35Z",,"1989-06-20","Made available in DSpace on 2016-12-02T09:57:35Z (GMT). No. of bitstreams: 1
us4841494(a).pdf: 794819 bytes, checksum: d2d74641124268953f4ae28cf8b54006 (MD5)
  Previous issue date: 1989-06-20||Made available in DSpace on 2021-05-18T09:13:01Z (GMT). No. of bitstreams: 1
us4841494(a).pdf: 794819 bytes, checksum: d2d74641124268953f4ae28cf8b54006 (MD5)
  Previous issue date: 1989-06-20","http://localhost:8080/xmlui/handle/108/21735",,,,"Underwater piezoelectric arrangement (TIRC 17105)",,
"72f47122-4d51-4ead-bc03-d18cf0b2bfaf","108/33",,"US20030145756A1||SAUVESTRE, Jean-Claude","2021-05-18T09:08:44Z","2016-12-02T09:58:07Z","2021-05-18T09:08:44Z","2016-12-02T09:58:07Z",,"1995-02-16","Made available in DSpace on 2016-12-02T09:58:07Z (GMT). No. of bitstreams: 1
us20030145756a1.pdf: 447999 bytes, checksum: e0adbbc04c657564ecf9d83d957788b7 (MD5)
  Previous issue date: 1995-02-16||Made available in DSpace on 2021-05-18T09:08:44Z (GMT). No. of bitstreams: 1
us20030145756a1.pdf: 447999 bytes, checksum: e0adbbc04c657564ecf9d83d957788b7 (MD5)
  Previous issue date: 1995-02-16","http://localhost:8080/xmlui/handle/108/22135",,,,"SABOT WITH CONTROLLED SEPARATION OF SEGMENTS FOR SUB-CALIBRE PROJECTILES",,
"7310b2bc-eb02-417f-b964-b34d3f32a727","108/33",,"EP1610151A2||The Boeing Company","2021-05-18T09:04:24Z","2016-12-02T09:57:43Z","2021-05-18T09:04:24Z","2016-12-02T09:57:43Z",,"2005-12-28","Made available in DSpace on 2016-12-02T09:57:43Z (GMT). No. of bitstreams: 1
ep1610151a2.pdf: 214470 bytes, checksum: bc884a9999cb4cc7e52963ecc4eceead (MD5)
  Previous issue date: 2005-12-28||Made available in DSpace on 2021-05-18T09:04:24Z (GMT). No. of bitstreams: 1
ep1610151a2.pdf: 214470 bytes, checksum: bc884a9999cb4cc7e52963ecc4eceead (MD5)
  Previous issue date: 2005-12-28","http://localhost:8080/xmlui/handle/108/21799",,,,"Method, apparatus , and computer progam product for radar detection of moving target",,
"73140777-85c6-45af-bb31-6e9eef4b7fc9","108/33",,"US3462746(A)||None","2021-05-18T09:04:00Z","2016-12-02T09:58:47Z","2021-05-18T09:04:00Z","2016-12-02T09:58:47Z",,"1969-08-19","Made available in DSpace on 2016-12-02T09:58:47Z (GMT). No. of bitstreams: 1
us3462746(a).pdf: 867299 bytes, checksum: 45a7f58a1a187d1392862f5491101202 (MD5)
  Previous issue date: 1969-08-19||Made available in DSpace on 2021-05-18T09:04:00Z (GMT). No. of bitstreams: 1
us3462746(a).pdf: 867299 bytes, checksum: 45a7f58a1a187d1392862f5491101202 (MD5)
  Previous issue date: 1969-08-19","http://localhost:8080/xmlui/handle/108/22699",,,,"CERAMIC FERROELECTRIC MEMORY DEVICE (TIRC 9437)",,
